"age","education","jobclass","wage"
47,"4. College Grad","2. Information",143.325318108778
22,"3. Some College","1. Industrial",78.3924668009837
42,"2. HS Grad","1. Industrial",85.3839403789827
47,"4. College Grad","2. Information",159.474176661105
48,"2. HS Grad","1. Industrial",66.2294082943902
28,"2. HS Grad","1. Industrial",111.720849360989
49,"3. Some College","1. Industrial",90.7270793135127
51,"2. HS Grad","1. Industrial",128.680488220624
58,"5. Advanced Degree","1. Industrial",148.413159102577
32,"3. Some College","2. Information",114.475713290347
55,"2. HS Grad","1. Industrial",87.9810327856054
49,"2. HS Grad","2. Information",94.0727147457005
46,"2. HS Grad","1. Industrial",87.9810327856054
44,"5. Advanced Degree","2. Information",182.020620963512
25,"3. Some College","1. Industrial",87.9810327856054
73,"1. < HS Grad","1. Industrial",92.8958447894966
18,"2. HS Grad","1. Industrial",72.1504556815713
52,"1. < HS Grad","2. Information",122.263673892802
28,"2. HS Grad","1. Industrial",72.1504556815713
51,"2. HS Grad","1. Industrial",82.6796372966372
44,"4. College Grad","2. Information",176.989650489877
44,"3. Some College","2. Information",141.77517233318
29,"2. HS Grad","1. Industrial",95.2307125669819
48,"4. College Grad","2. Information",141.77517233318
62,"2. HS Grad","2. Information",101.82435207568
40,"5. Advanced Degree","2. Information",131.737801155001
24,"3. Some College","1. Industrial",66.3251949430473
48,"4. College Grad","1. Industrial",118.884359339886
54,"5. Advanced Degree","2. Information",163.515863976238
69,"1. < HS Grad","2. Information",114.475713290347
48,"2. HS Grad","1. Industrial",123.089699847943
73,"1. < HS Grad","1. Industrial",40.1943705168112
30,"3. Some College","2. Information",70.5134157015506
41,"3. Some College","2. Information",73.7757432746946
48,"1. < HS Grad","2. Information",100.879460918798
63,"4. College Grad","2. Information",84.0459576539924
29,"3. Some College","2. Information",85.3839403789827
40,"3. Some College","1. Industrial",141.77517233318
52,"3. Some College","2. Information",91.0932184689733
54,"2. HS Grad","1. Industrial",114.475713290347
33,"4. College Grad","1. Industrial",267.901086855275
42,"4. College Grad","2. Information",160.642475408263
31,"2. HS Grad","1. Industrial",94.0727147457005
46,"3. Some College","2. Information",139.675870162748
44,"4. College Grad","1. Industrial",125.12381572196
45,"2. HS Grad","1. Industrial",113.567089569751
40,"2. HS Grad","1. Industrial",182.020620963512
31,"2. HS Grad","1. Industrial",102.870246933215
19,"2. HS Grad","1. Industrial",76.8936025176112
43,"2. HS Grad","1. Industrial",109.833985642199
56,"4. College Grad","2. Information",142.457169885112
55,"3. Some College","1. Industrial",101.82435207568
59,"5. Advanced Degree","2. Information",118.884359339886
49,"1. < HS Grad","2. Information",102.870246933215
42,"4. College Grad","1. Industrial",128.680488220624
27,"2. HS Grad","1. Industrial",61.1875264339915
34,"2. HS Grad","1. Industrial",81.2860772898212
47,"4. College Grad","2. Information",276.778413321176
35,"5. Advanced Degree","2. Information",268.266292012557
33,"3. Some College","2. Information",104.921506533664
35,"2. HS Grad","1. Industrial",144.47808766541
40,"3. Some College","2. Information",118.884359339886
53,"4. College Grad","2. Information",94.0727147457005
47,"4. College Grad","2. Information",73.7757432746946
45,"5. Advanced Degree","2. Information",196.125272594255
34,"4. College Grad","1. Industrial",169.073540049428
25,"1. < HS Grad","1. Industrial",69.6190369046763
56,"4. College Grad","2. Information",124.720446242886
54,"3. Some College","2. Information",115.51808515372
41,"1. < HS Grad","1. Industrial",89.2428846644714
46,"5. Advanced Degree","2. Information",276.778413321176
44,"5. Advanced Degree","1. Industrial",170.6951277113
44,"4. College Grad","2. Information",99.6894636984864
46,"5. Advanced Degree","2. Information",148.413159102577
38,"4. College Grad","2. Information",114.475713290347
36,"2. HS Grad","1. Industrial",128.680488220624
27,"4. College Grad","2. Information",99.6894636984864
33,"2. HS Grad","1. Industrial",128.680488220624
56,"2. HS Grad","1. Industrial",140.398200161944
52,"2. HS Grad","2. Information",111.720849360989
33,"5. Advanced Degree","2. Information",125.525498433836
32,"4. College Grad","1. Industrial",94.0727147457005
39,"4. College Grad","1. Industrial",118.884359339886
22,"2. HS Grad","1. Industrial",72.1504556815713
53,"4. College Grad","1. Industrial",104.921506533664
36,"4. College Grad","1. Industrial",277.79948020565
37,"1. < HS Grad","1. Industrial",73.7757432746946
40,"2. HS Grad","2. Information",130.982177377461
51,"2. HS Grad","1. Industrial",78.214575693165
40,"2. HS Grad","2. Information",90.4819133566401
56,"5. Advanced Degree","2. Information",117.146816914805
50,"2. HS Grad","1. Industrial",99.6894636984864
49,"2. HS Grad","1. Industrial",166.324941233877
32,"1. < HS Grad","2. Information",81.2832532842527
21,"2. HS Grad","2. Information",84.0459576539924
48,"4. College Grad","2. Information",114.475713290347
48,"3. Some College","1. Industrial",73.7757432746946
32,"3. Some College","1. Industrial",115.106201691293
30,"3. Some College","1. Industrial",53.0275511164817
30,"3. Some College","1. Industrial",118.884359339886
33,"1. < HS Grad","2. Information",79.8549003093467
56,"5. Advanced Degree","1. Industrial",56.4538649754188
46,"3. Some College","2. Information",90.4819133566401
49,"3. Some College","1. Industrial",104.921506533664
24,"2. HS Grad","1. Industrial",87.9810327856054
48,"3. Some College","2. Information",147.116689159978
37,"4. College Grad","1. Industrial",109.833985642199
53,"3. Some College","1. Industrial",118.884359339886
56,"5. Advanced Degree","2. Information",141.77517233318
34,"3. Some College","2. Information",108.874525834712
56,"3. Some College","1. Industrial",104.921506533664
48,"2. HS Grad","1. Industrial",109.833985642199
47,"2. HS Grad","1. Industrial",27.1405792079024
52,"3. Some College","2. Information",70.4760196469445
40,"3. Some College","1. Industrial",166.879383279962
25,"2. HS Grad","2. Information",127.115743812184
35,"4. College Grad","1. Industrial",117.146816914805
40,"3. Some College","2. Information",103.90247060316
22,"2. HS Grad","1. Industrial",34.6074177301288
50,"3. Some College","2. Information",100.013486924706
48,"1. < HS Grad","1. Industrial",64.8689691939769
40,"5. Advanced Degree","1. Industrial",109.833985642199
45,"3. Some College","2. Information",127.115743812184
30,"4. College Grad","2. Information",114.475713290347
46,"4. College Grad","1. Industrial",117.146816914805
34,"2. HS Grad","1. Industrial",134.705375118879
32,"1. < HS Grad","1. Industrial",65.1108537153447
53,"4. College Grad","1. Industrial",143.134940811134
32,"3. Some College","1. Industrial",76.8936025176112
39,"4. College Grad","1. Industrial",99.6894636984864
51,"4. College Grad","2. Information",94.0727147457005
40,"2. HS Grad","2. Information",75.3556793180091
66,"4. College Grad","2. Information",127.115743812184
40,"4. College Grad","1. Industrial",166.324941233877
52,"5. Advanced Degree","2. Information",133.232350826567
36,"3. Some College","2. Information",125.525498433836
32,"2. HS Grad","1. Industrial",89.4924795180001
45,"2. HS Grad","2. Information",84.0459576539924
37,"2. HS Grad","2. Information",169.073540049428
47,"5. Advanced Degree","2. Information",160.642475408263
49,"2. HS Grad","1. Industrial",144.170606488233
53,"1. < HS Grad","2. Information",73.7757432746946
66,"2. HS Grad","2. Information",70.4760196469445
33,"1. < HS Grad","2. Information",73.7757432746946
58,"2. HS Grad","1. Industrial",94.0727147457005
41,"5. Advanced Degree","1. Industrial",83.1913242935054
54,"3. Some College","2. Information",134.705375118879
26,"2. HS Grad","1. Industrial",86.6951548289402
24,"2. HS Grad","1. Industrial",70.4760196469445
62,"4. College Grad","2. Information",130.982177377461
63,"2. HS Grad","2. Information",136.303997562054
26,"4. College Grad","1. Industrial",114.022580378556
45,"2. HS Grad","2. Information",106.127582150788
23,"2. HS Grad","1. Industrial",87.9810327856054
31,"4. College Grad","1. Industrial",116.265324062503
44,"5. Advanced Degree","2. Information",143.134940811134
43,"1. < HS Grad","1. Industrial",54.5981500331442
48,"2. HS Grad","1. Industrial",48.185650217039
48,"4. College Grad","2. Information",123.089699847943
55,"5. Advanced Degree","2. Information",117.584340323354
45,"5. Advanced Degree","2. Information",272.294783220064
48,"4. College Grad","2. Information",145.143601176911
63,"2. HS Grad","1. Industrial",118.884359339886
57,"2. HS Grad","2. Information",97.4932940453934
69,"5. Advanced Degree","2. Information",148.413159102577
31,"4. College Grad","2. Information",127.115743812184
38,"4. College Grad","2. Information",268.266292012557
43,"4. College Grad","2. Information",109.833985642199
19,"2. HS Grad","1. Industrial",51.9036962665682
44,"4. College Grad","2. Information",114.475713290347
31,"4. College Grad","2. Information",134.705375118879
49,"1. < HS Grad","1. Industrial",87.9810327856054
29,"3. Some College","2. Information",95.2307125669819
26,"3. Some College","2. Information",76.8936025176112
37,"5. Advanced Degree","2. Information",116.265324062503
30,"2. HS Grad","1. Industrial",81.2832532842527
35,"3. Some College","1. Industrial",131.62180303309
40,"2. HS Grad","1. Industrial",117.146816914805
44,"5. Advanced Degree","2. Information",68.7480877337669
65,"2. HS Grad","1. Industrial",125.525498433836
54,"3. Some College","1. Industrial",101.82435207568
56,"3. Some College","1. Industrial",140.398200161944
48,"4. College Grad","2. Information",107.903923866876
37,"3. Some College","1. Industrial",58.0147820121857
30,"2. HS Grad","1. Industrial",99.6894636984864
46,"5. Advanced Degree","1. Industrial",85.3839403789827
37,"2. HS Grad","1. Industrial",131.737801155001
58,"2. HS Grad","2. Information",81.2832532842527
52,"3. Some College","1. Industrial",86.6951548289402
45,"3. Some College","2. Information",157.700527725737
33,"2. HS Grad","1. Industrial",65.11462387776
51,"3. Some College","1. Industrial",90.4819133566401
50,"1. < HS Grad","1. Industrial",46.7632687977187
42,"2. HS Grad","1. Industrial",85.3839403789827
46,"3. Some College","1. Industrial",139.703071527658
43,"5. Advanced Degree","2. Information",148.413159102577
47,"3. Some College","1. Industrial",81.2832532842527
47,"5. Advanced Degree","2. Information",118.884359339886
44,"4. College Grad","2. Information",71.1519565433031
36,"2. HS Grad","1. Industrial",65.1108537153447
39,"2. HS Grad","1. Industrial",65.1108537153447
29,"4. College Grad","2. Information",125.525498433836
40,"3. Some College","2. Information",123.089699847943
20,"3. Some College","1. Industrial",70.8150386167557
32,"5. Advanced Degree","2. Information",112.6488963421
36,"3. Some College","1. Industrial",86.6951548289402
31,"3. Some College","1. Industrial",82.6796372966372
28,"4. College Grad","1. Industrial",130.982177377461
41,"3. Some College","2. Information",117.146816914805
54,"4. College Grad","1. Industrial",176.989650489877
42,"2. HS Grad","1. Industrial",118.884359339886
19,"2. HS Grad","2. Information",68.7480877337669
59,"3. Some College","2. Information",267.901086855275
64,"3. Some College","2. Information",99.6894636984864
31,"3. Some College","1. Industrial",92.6581301668597
37,"3. Some College","2. Information",109.833985642199
30,"2. HS Grad","1. Industrial",87.9810327856054
24,"4. College Grad","1. Industrial",118.884359339886
26,"2. HS Grad","1. Industrial",75.0431540173515
44,"4. College Grad","2. Information",114.475713290347
39,"5. Advanced Degree","2. Information",276.778413321176
48,"5. Advanced Degree","2. Information",277.601417511009
53,"2. HS Grad","1. Industrial",80.5731997057359
42,"5. Advanced Degree","2. Information",114.475713290347
44,"5. Advanced Degree","1. Industrial",166.324941233877
25,"4. College Grad","2. Information",85.3839403789827
46,"2. HS Grad","1. Industrial",43.7351116779821
52,"3. Some College","2. Information",101.82435207568
33,"3. Some College","2. Information",87.9810327856054
30,"3. Some College","2. Information",121.430313822622
38,"3. Some College","1. Industrial",109.833985642199
29,"2. HS Grad","2. Information",79.8549003093467
57,"4. College Grad","1. Industrial",127.115743812184
50,"4. College Grad","2. Information",115.285516994187
23,"3. Some College","1. Industrial",98.6015397849967
46,"3. Some College","2. Information",144.47808766541
61,"4. College Grad","1. Industrial",136.15771083723
70,"1. < HS Grad","2. Information",100.764272842107
59,"2. HS Grad","1. Industrial",76.8936025176112
57,"2. HS Grad","1. Industrial",90.4819133566401
25,"2. HS Grad","1. Industrial",86.6951548289402
48,"3. Some College","1. Industrial",123.908567597957
52,"5. Advanced Degree","2. Information",65.1108537153447
44,"4. College Grad","2. Information",131.737801155001
40,"2. HS Grad","1. Industrial",66.9616443217359
43,"4. College Grad","2. Information",196.125272594255
51,"3. Some College","1. Industrial",166.324941233877
43,"1. < HS Grad","2. Information",65.1108537153447
42,"2. HS Grad","1. Industrial",120.589436530402
28,"2. HS Grad","1. Industrial",101.82435207568
54,"5. Advanced Degree","2. Information",148.413159102577
34,"5. Advanced Degree","2. Information",159.052027129346
50,"4. College Grad","2. Information",109.833985642199
36,"5. Advanced Degree","2. Information",140.051197616953
36,"4. College Grad","1. Industrial",132.352477709878
71,"3. Some College","1. Industrial",118.884359339886
31,"5. Advanced Degree","2. Information",97.4932940453934
43,"5. Advanced Degree","2. Information",134.705375118879
20,"3. Some College","1. Industrial",72.1504556815713
23,"1. < HS Grad","1. Industrial",87.9810327856054
42,"2. HS Grad","1. Industrial",49.5553381215226
41,"5. Advanced Degree","2. Information",149.055895589404
27,"5. Advanced Degree","2. Information",122.263673892802
29,"3. Some College","1. Industrial",101.82435207568
41,"3. Some College","1. Industrial",99.6894636984864
41,"2. HS Grad","1. Industrial",104.921506533664
22,"3. Some College","2. Information",81.2832532842527
39,"2. HS Grad","1. Industrial",73.7757432746946
50,"4. College Grad","1. Industrial",82.6796372966372
49,"4. College Grad","1. Industrial",148.413159102577
42,"3. Some College","2. Information",118.884359339886
38,"2. HS Grad","2. Information",129.453644576625
55,"4. College Grad","2. Information",134.705375118879
47,"2. HS Grad","1. Industrial",79.8549003093467
52,"1. < HS Grad","2. Information",68.111994065327
56,"4. College Grad","1. Industrial",40.4056652596845
30,"3. Some College","2. Information",131.737801155001
56,"2. HS Grad","1. Industrial",134.705375118879
46,"2. HS Grad","1. Industrial",114.475713290347
43,"1. < HS Grad","2. Information",126.323880709786
35,"3. Some College","1. Industrial",116.707154559148
58,"2. HS Grad","1. Industrial",109.833985642199
69,"2. HS Grad","1. Industrial",81.226746312023
68,"2. HS Grad","2. Information",87.9810327856054
52,"3. Some College","2. Information",127.115743812184
46,"4. College Grad","2. Information",104.921506533664
39,"4. College Grad","2. Information",107.903923866876
66,"4. College Grad","1. Industrial",109.833985642199
30,"5. Advanced Degree","1. Industrial",117.146816914805
30,"3. Some College","1. Industrial",107.903923866876
43,"2. HS Grad","1. Industrial",72.1504556815713
49,"5. Advanced Degree","1. Industrial",160.642475408263
54,"5. Advanced Degree","2. Information",148.413159102577
48,"5. Advanced Degree","2. Information",143.134940811134
37,"3. Some College","2. Information",97.4932940453934
46,"4. College Grad","2. Information",141.77517233318
53,"2. HS Grad","1. Industrial",148.413159102577
31,"4. College Grad","1. Industrial",109.833985642199
18,"3. Some College","2. Information",59.0970640815891
49,"4. College Grad","2. Information",152.52821689856
39,"2. HS Grad","1. Industrial",81.2832532842527
40,"2. HS Grad","2. Information",43.7351116779821
37,"2. HS Grad","2. Information",96.3706528322308
24,"2. HS Grad","1. Industrial",101.82435207568
35,"4. College Grad","1. Industrial",130.982177377461
27,"2. HS Grad","1. Industrial",82.6796372966372
44,"5. Advanced Degree","2. Information",130.982177377461
46,"4. College Grad","1. Industrial",89.2428846644714
40,"3. Some College","2. Information",85.1185334226767
39,"5. Advanced Degree","2. Information",166.324941233877
42,"1. < HS Grad","1. Industrial",100.764272842107
37,"2. HS Grad","1. Industrial",99.6894636984864
58,"3. Some College","2. Information",123.089699847943
40,"5. Advanced Degree","1. Industrial",163.515863976238
27,"2. HS Grad","2. Information",85.3839403789827
31,"3. Some College","2. Information",75.3556793180091
44,"2. HS Grad","1. Industrial",65.1108537153447
38,"2. HS Grad","1. Industrial",92.6581301668597
34,"4. College Grad","2. Information",137.590142766506
41,"2. HS Grad","2. Information",134.85152633512
20,"1. < HS Grad","1. Industrial",72.4793162971252
28,"4. College Grad","2. Information",178.533050380204
55,"4. College Grad","2. Information",98.5993438603892
38,"4. College Grad","2. Information",115.375038556391
33,"2. HS Grad","1. Industrial",73.7757432746946
43,"2. HS Grad","1. Industrial",36.6737041960799
50,"4. College Grad","2. Information",123.089699847943
55,"4. College Grad","2. Information",87.9810327856054
24,"3. Some College","2. Information",73.9357192871731
41,"4. College Grad","2. Information",176.989650489877
37,"4. College Grad","2. Information",118.884359339886
42,"3. Some College","2. Information",134.705375118879
25,"4. College Grad","2. Information",90.4819133566401
45,"5. Advanced Degree","2. Information",148.413159102577
40,"1. < HS Grad","1. Industrial",81.2832532842527
43,"5. Advanced Degree","2. Information",130.982177377461
50,"3. Some College","1. Industrial",176.989650489877
42,"2. HS Grad","2. Information",82.6796372966372
38,"2. HS Grad","1. Industrial",131.737801155001
44,"1. < HS Grad","1. Industrial",82.6796372966372
19,"3. Some College","1. Industrial",41.4412130349115
44,"3. Some College","2. Information",117.146816914805
26,"1. < HS Grad","1. Industrial",73.7757432746946
54,"2. HS Grad","1. Industrial",86.6951548289402
32,"4. College Grad","1. Industrial",99.6894636984864
49,"4. College Grad","2. Information",141.77517233318
35,"1. < HS Grad","1. Industrial",70.8150386167557
34,"1. < HS Grad","2. Information",72.1504556815713
23,"1. < HS Grad","1. Industrial",54.5981500331442
60,"3. Some College","2. Information",127.115743812184
54,"5. Advanced Degree","2. Information",73.7757432746946
31,"3. Some College","2. Information",139.703071527658
47,"4. College Grad","2. Information",160.642475408263
48,"2. HS Grad","1. Industrial",23.9529444789965
48,"4. College Grad","2. Information",115.375038556391
35,"2. HS Grad","2. Information",114.475713290347
55,"5. Advanced Degree","2. Information",127.115743812184
35,"5. Advanced Degree","2. Information",137.590142766506
37,"4. College Grad","2. Information",176.989650489877
27,"2. HS Grad","2. Information",23.2747040516601
64,"2. HS Grad","2. Information",90.4819133566401
52,"2. HS Grad","1. Industrial",73.7757432746946
47,"1. < HS Grad","2. Information",82.6796372966372
26,"2. HS Grad","1. Industrial",56.9055391446732
41,"1. < HS Grad","1. Industrial",128.680488220624
22,"2. HS Grad","1. Industrial",75.0431540173515
76,"3. Some College","1. Industrial",73.7757432746946
46,"2. HS Grad","1. Industrial",108.065830309718
39,"3. Some College","1. Industrial",123.089699847943
39,"5. Advanced Degree","1. Industrial",277.79948020565
23,"3. Some College","1. Industrial",73.7757432746946
49,"3. Some College","1. Industrial",123.908567597957
44,"1. < HS Grad","1. Industrial",87.9810327856054
20,"2. HS Grad","1. Industrial",70.4760196469445
43,"5. Advanced Degree","2. Information",277.601417511009
42,"4. College Grad","2. Information",148.413159102577
46,"4. College Grad","2. Information",114.475713290347
33,"4. College Grad","2. Information",99.6894636984864
62,"5. Advanced Degree","2. Information",268.266292012557
38,"3. Some College","2. Information",130.982177377461
43,"4. College Grad","1. Industrial",109.833985642199
46,"4. College Grad","2. Information",277.601417511009
18,"2. HS Grad","1. Industrial",73.7757432746946
63,"5. Advanced Degree","2. Information",267.901086855275
43,"5. Advanced Degree","1. Industrial",119.74085129618
44,"4. College Grad","2. Information",141.77517233318
53,"3. Some College","2. Information",128.252661096619
58,"1. < HS Grad","2. Information",90.4819133566401
23,"4. College Grad","1. Industrial",76.8936025176112
50,"4. College Grad","2. Information",127.115743812184
35,"5. Advanced Degree","2. Information",118.884359339886
38,"5. Advanced Degree","2. Information",200.543262324662
36,"2. HS Grad","1. Industrial",87.9810327856054
32,"5. Advanced Degree","2. Information",148.413159102577
56,"5. Advanced Degree","2. Information",268.266292012557
41,"3. Some College","2. Information",87.9810327856054
40,"2. HS Grad","1. Industrial",99.6894636984864
26,"4. College Grad","1. Industrial",82.6796372966372
26,"2. HS Grad","2. Information",130.982177377461
47,"4. College Grad","2. Information",108.874525834712
25,"4. College Grad","2. Information",54.5981500331442
58,"3. Some College","2. Information",309.5717712662
57,"2. HS Grad","2. Information",82.6823993373301
30,"1. < HS Grad","2. Information",59.6286455536557
44,"4. College Grad","2. Information",166.324941233877
29,"2. HS Grad","1. Industrial",79.8549003093467
51,"4. College Grad","1. Industrial",118.884359339886
37,"1. < HS Grad","1. Industrial",92.8958447894966
67,"5. Advanced Degree","2. Information",160.642475408263
34,"1. < HS Grad","1. Industrial",70.4760196469445
50,"5. Advanced Degree","2. Information",120.589436530402
38,"2. HS Grad","1. Industrial",160.642475408263
55,"4. College Grad","2. Information",171.765132627508
27,"3. Some College","1. Industrial",120.589436530402
39,"3. Some College","1. Industrial",134.705375118879
54,"3. Some College","1. Industrial",148.413159102577
55,"5. Advanced Degree","2. Information",129.453644576625
49,"3. Some College","2. Information",134.705375118879
42,"1. < HS Grad","1. Industrial",56.9055391446732
39,"4. College Grad","1. Industrial",87.9810327856054
32,"2. HS Grad","1. Industrial",68.111994065327
39,"3. Some College","1. Industrial",128.680488220624
50,"5. Advanced Degree","2. Information",134.705375118879
47,"2. HS Grad","1. Industrial",94.0727147457005
40,"3. Some College","1. Industrial",87.9810327856054
51,"3. Some College","2. Information",118.884359339886
28,"3. Some College","1. Industrial",68.7480877337669
53,"3. Some College","1. Industrial",94.0727147457005
54,"3. Some College","2. Information",118.884359339886
51,"4. College Grad","2. Information",91.6992261117042
33,"5. Advanced Degree","1. Industrial",134.705375118879
55,"4. College Grad","1. Industrial",127.115743812184
44,"5. Advanced Degree","1. Industrial",100.764272842107
30,"3. Some College","1. Industrial",105.927810775063
40,"5. Advanced Degree","2. Information",87.9810327856054
26,"2. HS Grad","1. Industrial",99.6894636984864
49,"4. College Grad","2. Information",112.6488963421
43,"5. Advanced Degree","1. Industrial",163.515863976238
43,"3. Some College","1. Industrial",82.6796372966372
44,"2. HS Grad","1. Industrial",79.8549003093467
32,"4. College Grad","1. Industrial",49.5553381215226
34,"5. Advanced Degree","2. Information",152.838800991182
36,"4. College Grad","2. Information",148.413159102577
51,"1. < HS Grad","1. Industrial",101.402052302992
42,"3. Some College","2. Information",95.6888119067371
60,"5. Advanced Degree","1. Industrial",118.884359339886
36,"2. HS Grad","1. Industrial",76.8936025176112
47,"3. Some College","1. Industrial",118.884359339886
60,"3. Some College","2. Information",138.299126920883
22,"2. HS Grad","1. Industrial",54.5981500331442
41,"2. HS Grad","1. Industrial",65.1108537153447
56,"4. College Grad","1. Industrial",109.833985642199
44,"2. HS Grad","1. Industrial",73.7757432746946
49,"4. College Grad","1. Industrial",105.927810775063
45,"4. College Grad","2. Information",116.265324062503
25,"3. Some College","1. Industrial",94.0727147457005
52,"3. Some College","1. Industrial",118.884359339886
30,"5. Advanced Degree","2. Information",148.413159102577
29,"2. HS Grad","1. Industrial",104.921506533664
23,"4. College Grad","2. Information",79.8549003093467
48,"2. HS Grad","2. Information",108.874525834712
44,"2. HS Grad","2. Information",109.833985642199
62,"4. College Grad","1. Industrial",127.115743812184
33,"5. Advanced Degree","1. Industrial",151.591484239814
51,"2. HS Grad","2. Information",105.927810775063
36,"5. Advanced Degree","2. Information",200.543262324662
23,"2. HS Grad","1. Industrial",59.0970640815891
51,"2. HS Grad","1. Industrial",68.7480877337669
47,"4. College Grad","1. Industrial",176.989650489877
34,"2. HS Grad","2. Information",103.90247060316
34,"2. HS Grad","2. Information",82.6796372966372
43,"5. Advanced Degree","2. Information",200.543262324662
43,"3. Some College","2. Information",101.82435207568
40,"4. College Grad","1. Industrial",163.515863976238
59,"2. HS Grad","2. Information",104.921506533664
53,"2. HS Grad","1. Industrial",109.833985642199
32,"2. HS Grad","2. Information",104.921506533664
48,"2. HS Grad","1. Industrial",107.903923866876
37,"5. Advanced Degree","2. Information",182.020620963512
20,"3. Some College","2. Information",75.0431540173515
32,"2. HS Grad","2. Information",61.1875264339915
40,"2. HS Grad","1. Industrial",85.3839403789827
48,"3. Some College","2. Information",123.823733834101
43,"4. College Grad","2. Information",176.989650489877
56,"5. Advanced Degree","2. Information",118.884359339886
55,"5. Advanced Degree","2. Information",268.266292012557
38,"2. HS Grad","1. Industrial",89.4924795180001
52,"2. HS Grad","1. Industrial",92.8958447894966
40,"5. Advanced Degree","2. Information",127.115743812184
29,"5. Advanced Degree","2. Information",115.375038556391
45,"4. College Grad","2. Information",130.983694295002
39,"1. < HS Grad","1. Industrial",68.7480877337669
50,"4. College Grad","1. Industrial",182.020620963512
50,"5. Advanced Degree","2. Information",143.808556824369
57,"5. Advanced Degree","2. Information",134.705375118879
30,"2. HS Grad","1. Industrial",63.1888610037461
56,"3. Some College","2. Information",75.3556793180091
43,"5. Advanced Degree","2. Information",176.990675361059
43,"4. College Grad","2. Information",104.921506533664
67,"3. Some College","2. Information",123.089699847943
50,"2. HS Grad","2. Information",111.720849360989
49,"3. Some College","2. Information",111.720849360989
50,"2. HS Grad","1. Industrial",87.9810327856054
59,"4. College Grad","2. Information",144.210761166057
51,"3. Some College","1. Industrial",117.146816914805
39,"2. HS Grad","1. Industrial",78.3924668009837
54,"3. Some College","1. Industrial",99.6894636984864
55,"3. Some College","2. Information",123.089699847943
45,"3. Some College","1. Industrial",127.115743812184
54,"3. Some College","2. Information",139.00340805947
23,"2. HS Grad","1. Industrial",127.115743812184
74,"4. College Grad","2. Information",70.4760196469445
52,"2. HS Grad","1. Industrial",109.833985642199
25,"2. HS Grad","1. Industrial",70.8150386167557
45,"1. < HS Grad","1. Industrial",70.4760196469445
37,"3. Some College","2. Information",176.989650489877
55,"3. Some College","1. Industrial",113.567089569751
25,"1. < HS Grad","1. Industrial",82.6796372966372
66,"4. College Grad","1. Industrial",148.413159102577
47,"4. College Grad","2. Information",161.222495456794
36,"4. College Grad","1. Industrial",127.115743812184
63,"2. HS Grad","2. Information",134.705375118879
44,"4. College Grad","1. Industrial",160.642475408263
37,"5. Advanced Degree","2. Information",267.901086855275
32,"4. College Grad","1. Industrial",104.921506533664
43,"3. Some College","2. Information",134.705375118879
37,"4. College Grad","2. Information",123.089699847943
26,"2. HS Grad","1. Industrial",66.9616443217359
39,"3. Some College","2. Information",91.6992261117042
45,"5. Advanced Degree","2. Information",160.642475408263
40,"4. College Grad","1. Industrial",136.876367635184
51,"5. Advanced Degree","2. Information",153.457515308961
52,"2. HS Grad","1. Industrial",61.1875264339915
43,"2. HS Grad","1. Industrial",65.1108537153447
52,"4. College Grad","1. Industrial",114.475713290347
50,"5. Advanced Degree","2. Information",182.020620963512
54,"4. College Grad","2. Information",114.475713290347
28,"2. HS Grad","1. Industrial",97.4932940453934
28,"2. HS Grad","1. Industrial",136.876367635184
26,"4. College Grad","2. Information",97.4932940453934
45,"2. HS Grad","1. Industrial",81.2832532842527
34,"2. HS Grad","2. Information",73.7757432746946
73,"2. HS Grad","2. Information",118.884359339886
31,"2. HS Grad","1. Industrial",113.567089569751
29,"3. Some College","1. Industrial",90.4819133566401
40,"5. Advanced Degree","2. Information",160.642475408263
38,"5. Advanced Degree","2. Information",179.528092196451
42,"3. Some College","1. Industrial",147.766776237856
50,"2. HS Grad","2. Information",87.9810327856054
51,"2. HS Grad","1. Industrial",59.0328548279404
40,"2. HS Grad","2. Information",107.316063157849
25,"4. College Grad","2. Information",49.5553381215226
47,"4. College Grad","1. Industrial",144.47808766541
27,"3. Some College","2. Information",81.2832532842527
53,"4. College Grad","1. Industrial",81.6352686511494
67,"1. < HS Grad","2. Information",87.9810327856054
40,"4. College Grad","2. Information",130.982177377461
44,"4. College Grad","1. Industrial",87.9810327856054
33,"1. < HS Grad","1. Industrial",81.2832532842527
29,"3. Some College","1. Industrial",89.2428846644714
32,"5. Advanced Degree","2. Information",114.113394510116
27,"2. HS Grad","2. Information",104.921506533664
40,"2. HS Grad","2. Information",112.6488963421
36,"2. HS Grad","2. Information",56.9055391446732
48,"2. HS Grad","2. Information",87.9810327856054
56,"3. Some College","2. Information",118.884359339886
24,"1. < HS Grad","1. Industrial",127.115743812184
53,"5. Advanced Degree","1. Industrial",134.705375118879
34,"2. HS Grad","1. Industrial",107.903923866876
61,"3. Some College","2. Information",281.745970551857
38,"2. HS Grad","1. Industrial",48.185650217039
55,"4. College Grad","1. Industrial",127.115743812184
70,"4. College Grad","2. Information",50.3540016352083
24,"2. HS Grad","1. Industrial",81.2832532842527
22,"1. < HS Grad","1. Industrial",75.0431540173515
38,"4. College Grad","2. Information",104.921506533664
29,"3. Some College","1. Industrial",79.8549003093467
30,"3. Some College","2. Information",130.982177377461
38,"5. Advanced Degree","2. Information",171.765132627508
49,"3. Some College","2. Information",97.4932940453934
